Vehicle;Dangerous driving (points);Dangerous driving points p/100km;Driven distance (km);Driving duration;Average speed (km/h);Maximum speed (km/h);Overspeeding duration;Overspeeding percentage (% of driving time);Extreme braking (events);Extreme braking events (events/100km);Harsh braking events;Harsh braking events (events/100km);Normal braking events;Normal braking events (events/100km);Harsh acceleration (events);Harsh acceleration events (events/100km);Idling duration;Excess Idling (%)
Objeto 39;0.0;0.0;0.0;0:00:00;0.0;0;0:00:00;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0:00:00;0.0
Objeto 40;137.75;65.2;211.26;11:01:57;19.15;83;0:00:25;0.06;204;96.56;885;418.91;471;222.95;81;38.34;0:16:52;2.55
Objeto 41;248.69;181.42;137.08;8:08:27;16.84;91;0:01:23;0.28;323;235.62;987;720.0;867;632.46;842;614.23;0:25:26;5.21
Objeto 42;311.7;124.37;250.63;14:09:52;17.69;74;0:00:00;0.0;588;234.61;1500;598.5;901;359.5;441;175.96;1:09:34;8.19
Objeto 43;166.09;75.67;219.48;13:04:40;16.78;94;0:00:35;0.07;320;145.8;905;412.34;495;225.53;111;50.57;0:43:24;5.53
Objeto 44;25.2;12.14;207.55;11:19:17;18.33;78;0:00:00;0.0;4;1.93;244;117.56;779;375.34;0;0.0;0:18:10;2.67
Objeto 45;167.91;84.01;199.87;12:35:25;15.88;98;0:01:43;0.23;256;128.08;1015;507.82;618;309.2;130;65.04;0:55:51;7.39
Objeto 46;341.45;107.41;317.91;17:11:04;18.5;96;0:00:51;0.08;618;194.4;1754;551.73;756;237.81;417;131.17;1:25:14;8.27
Objeto 47;103.5;48.43;213.7;0:00:00;0.0;93;0:00:47;0.0;137;64.11;717;335.52;422;197.47;44;20.59;0:00:00;0.0
Objeto 48;226.5;5071.65;4.47;13:21:14;0.33;71;0:00:00;0.0;449;10053.74;1113;24921.63;870;19480.52;254;5687.42;12:28:06;93.37
Objeto 49;0.0;0.0;0.0;0:38:09;0.0;0;0:00:00;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0:15:31;40.67
Objeto 50;26.7;13.4;199.23;12:32:36;15.88;68;0:00:00;0.0;5;2.51;255;127.99;855;429.15;2;1.0;0:32:45;4.35
Objeto 51;139.72;63.4;220.38;15:36:10;14.12;91;0:00:32;0.06;187;84.85;939;426.08;492;223.25;80;36.3;0:34:41;3.7
Objeto 52;65.87;23.33;282.37;16:20:40;17.28;93;0:01:24;0.14;44;15.58;559;197.97;1353;479.17;0;0.0;0:32:05;3.27
Objeto 53;25.91;15.18;170.65;11:55:18;14.31;85;0:00:07;0.02;14;8.2;230;134.78;628;368.01;0;0.0;0:00:00;0.0
Objeto 54;79.46;77.68;102.29;7:52:25;12.99;82;0:00:04;0.01;112;109.49;558;545.51;339;331.41;12;11.73;0:54:10;11.47
Objeto 55;251.52;118.38;212.48;13:04:20;16.25;91;0:01:05;0.14;393;184.96;1279;601.95;839;394.87;441;207.55;0:37:24;4.77
Objeto 56;18.55;51.57;35.97;2:33:02;14.1;82;0:00:09;0.1;32;88.96;112;311.36;54;150.12;8;22.24;0:17:40;11.54
Objeto 57;0.4;5.45;7.35;1:05:04;6.77;57;0:00:00;0.0;0;0.0;4;54.45;23;313.1;0;0.0;0:27:21;42.03
Objeto 58;307.04;168.16;182.59;10:58:48;16.63;84;0:00:17;0.04;514;281.5;1283;702.66;708;387.75;757;414.59;0:34:49;5.28
Objeto 59;115.83;62.79;184.47;11:52:48;15.53;87;0:00:09;0.02;158;85.65;753;408.21;386;209.25;88;47.71;0:54:01;7.58
Objeto 60;82.56;44.43;185.82;13:36:14;13.66;85;0:00:19;0.04;120;64.58;563;302.97;288;154.99;20;10.76;1:48:56;13.35
Objeto 61;129.15;68.24;189.25;11:47:55;16.04;89;0:00:25;0.06;228;120.47;767;405.28;586;309.64;65;34.35;1:49:01;15.4
Objeto 62;275.91;106.1;260.05;22:52:02;11.37;100;0:03:00;0.22;436;167.66;1553;597.2;1107;425.69;306;117.67;4:55:34;21.54
Objeto 63;31.36;15.63;200.61;15:18:37;13.1;96;0:00:33;0.06;7;3.49;295;147.05;853;425.2;0;0.0;1:02:50;6.84
Objeto 64;0.0;0.0;0.21;0:04:24;2.82;16;0:00:00;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0:00:00;0.0
Objeto 65;31.3;15.25;205.26;13:16:54;15.45;81;0:00:00;0.0;10;4.87;290;141.29;871;424.35;3;1.46;1:21:08;10.18
Objeto 66;111.4;88.29;126.18;8:41:45;14.51;78;0:00:00;0.0;170;134.73;653;517.52;290;229.83;121;95.9;0:45:22;8.7
Objeto 67;148.99;65.09;228.89;0:03:49;3598.21;86;0:00:22;9.61;198;86.51;693;302.77;373;162.96;8;3.5;0:00:00;0.0
Objeto 68;50.65;25.08;201.93;8:38:39;23.36;96;0:01:16;0.24;41;20.3;400;198.08;915;453.12;0;0.0;0:00:00;0.0
Objeto 69;10.2;181.3;5.63;1:07:12;5.02;49;0:00:00;0.0;8;142.2;85;1510.84;26;462.14;1;17.77;0:22:17;33.16
Objeto 70;159.59;79.15;201.65;12:49:25;15.72;85;0:00:14;0.03;280;138.86;944;468.14;497;246.47;90;44.63;0:43:25;5.64
Objeto 71;154.4;82.36;187.47;4:59:46;37.52;76;0:00:00;0.0;233;124.29;931;496.62;604;322.19;147;78.41;0:00:00;0.0
Objeto 72;74.5;39.99;186.31;14:10:22;13.15;76;0:00:00;0.0;105;56.36;522;280.17;343;184.1;13;6.98;1:22:45;9.73
Objeto 73;40.4;15.1;267.59;16:10:47;16.54;74;0:00:00;0.0;2;0.75;400;149.48;1081;403.97;0;0.0;0:20:58;2.16
Objeto 74;0.0;0.0;0.0;0:00:00;0.0;0;0:00:00;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0:00:00;0.0
Objeto 75;20.3;9.74;208.49;12:28:00;16.72;67;0:00:00;0.0;3;1.44;197;94.49;622;298.34;0;0.0;0:06:50;0.91
Objeto 76;11.49;22.49;51.07;3:02:27;16.79;88;0:00:49;0.45;4;7.83;96;187.98;247;483.65;3;5.87;0:08:56;4.9
Objeto 77;407.7;178.5;228.41;1:35:55;142.88;79;0:00:00;0.0;973;425.99;1984;868.62;1633;714.95;147;64.36;0:00:00;0.0
Objeto 78;397.41;120.14;330.8;17:57:42;18.42;100;0:01:40;0.15;747;225.82;2179;658.71;1583;478.54;287;86.76;0:23:17;2.16
Total;11685.06;89.12;13112.33;714:17:01;18.36;101;0:39:26;0.09;19545;149.06;61625;469.98;50288;383.52;15370;117.22;66:55:13;9.37
